"1324","dwārīdan / dwāristan dwār-"
"1325","dwārišn"
"1326","dwāzdah"
"1327","dwāzdahān"
"1328","ē"
"1329","ē"
"1330","ēbārag"
"1331","ēbgat ēbgatīhēbgad"
"1332","ēbsrūsrim"
"1333","ēbyānghan"
"1334","ēc"
"1335","ēcand"
"1336","ēd"
"1337","ēd rāy cē"
"1338","ēdar"
"1339","ēdōn"
"1340","ēdōnīh"
"1341","pad ēd dāštan"
"1343","ēg"
"1344","ēk"
"1345","ēkānag"
"1346","ēkānagīh"
"1347","ēkdād"
"1348","ēmēd"
"1349","bē ... enyā ... nē"
"1350","ēn"
"1351","#NAME?"
"1352","#NAME?"
"1353","#NAME?"
"1354","ēnōkēn"
"1355","enyā"
"1356","ēr"
"1357","ēr"
"1358","ēr ud abar"
"1359","Ērān"
"1360","Ērānag"
"1361","ērang"
"1362","ērangīh"
"1363","ēranj-"
"1364","Ērānšahr"
"1365","Ērānwēz"
"1366","ēraxtan ēranj-"
"1367","ēraxtan ēranj-"
"1368","ēraxtār"
"1369","ērīh"
"1370","ērkaš"
"1371","ērmān"
"1372","ērmān ērmānag"
"1373","ērmānīh"
"1374","ērmenišnīh"
"1375","ērtan"
"1376","ērtanīh"
"1377","ērwār"
"1378","ērwārag"
"1379","ērwār"
"1380","abāz ēstādan az"
"1381","ē̆stādan ē̆st-"
"1382","ēš"
"1383","ēsm"
"1384","#NAME?"
"1385","#NAME?"
"1386","ē ēw"
"1387","ēwanāywan"
"1388","ēwān"
"1389","ēwar"
"1390","ēwarz"
"1391","ēwarzīdan ēwarz-"
"1392","ēwarzīg"
"1393","ēwāz"
"1394","ēwāz"
"1395","ēwāzīg"
"1396","ēwbār"
"1397","ēcand ēwcand"
"1398","ēwēn"
"1399","ēwēnag"
"1400","ēwēnag"
"1401","ēwkard ēwkardag"
"1402","ēmōg ēwmōg"
"1403","ēwsān"
"1404","ēwsānīh"
"1405","ēwtāg"
"1406","pad ēwēn"
"1407","ēz-"
"1408","ēzišn"
"1409","ēzm"
"1410","farr"
"1411","Farrōbā̆g"
"1412","Farrōbā̆y"
"1413","farrox"
"1414","farroxīh"
"1415","filāsōfā"
"1416","frabīh"
"1417","Fradadafš"
"1418","fradāg"
"1419","frādahišnīh"
"1420","fradom"
"1421","fradomīh"
"1422","fragān"
"1423","fragandan fragan-"
"1424","fragard"
"1425","frahang"
"1426","frahangestān"
"1427","frahanj-"
"1428","frahist"
"1429","frahixtag"
"1430","frahixtan frahanj-"
"1431","framādār"
"1432","framān"
"1433","framānburdār"
"1434","framāy- framāyišn"
"1435","framāyišn"
"1436","frā̆mōš"
"1437","frā̆mōšīdan"
"1438","framūdan framāy-"
"1439","frā̆muštan frā̆mōš"
"1440","franaftan franam-"
"1441","franāftan franām-"
"1442","franāmišn"
"1443","frārāst"
"1444","frārōn"
"1445","frārōnīh"
"1446","fraš"
"1447","frašgird frašagird"
"1448","frašgirdīg frašagirdīg"
"1449","frašmurw frašamurw"
"1450","frasang"
"1451","frasāwand"
"1452","frasāwandīh"
"1453","frašn"
"1454","frasp"
"1455","frawahr"
"1456","frawār"
"1457","fraward"
"1458","frawardag"
"1459","frawārdan frawār-"
"1460","Frawardīgān"
"1461","Frawardīn"
"1462","frāx"
"1463","frāxēnīdan frāxēn"
"1464","frāxīh"
"1465","frāy"
"1466","frayād"
"1467","frayādīdan frayād"
"1468","frayādišn"
"1469","frayādišnīg"
"1470","frāz"
"1471","frāz abgandan"
"1472","frāz az"
"1473","frāz brēhēnīdan"
"1474","frāz griftan"
"1475","fraz ō"
"1476","frazaftan"
"1477","frazāftan frazām-"
"1478","frazām"
"1479","frazāmēnīdan frazāmēn-"
"1480","frazāmišn"
"1481","frazām-perozīh"
"1482","frazānag"
"1483","frazānagīh"
"1484","frazand"
"1485","frazandīh"
"1486","frazēn"
"1487","frēb"
"1488","frēftan frēb-"
"1489","frēftār"
"1490","frēg"
"1491","frēh"
"1492","frēhbūdīh"
"1493","frēstādan / frēstīdan frēst-"
"1494","frēstag"
"1495","frēz"
"1496","frēzbānīg frēzwānīg"
"1497","frēzbānīh frēzwānīh"
"1498","frōd"
"1499","frōdmānd"
"1500","frōg"
"1501","frōgīhistan frōgīh-"
"1502","frōxtan frōš- / frōxš-"
"1503","frušag"
"1504","kār framūdan"
"1505","gabr"
"1506","gabrīh"
"1507","gac"
"1508","gacēn"
"1509","gad"
"1510","gādan gāy-"
"1511","gādār"
"1512","gadwar"
"1513","gāh"
"1514","gāh"
"1515","gāh"
"1516","gāhān"
"1517","gāhānbār"
"1518","gāhānīg"
"1519","gāhbed"
"1520","gāhbedīh"
"1521","gahl"
"1522","gāhūg"
"1523","gāhwārag"
"1524","gāl"
"1525","galōg"
"1526","gām"
"1527","gām ī dō pāy"
"1528","gānag"
"1529","gand"
"1530","gandag"
"1531","gandagīh"
"1532","gandanāg"
"1533","gandum"
"1534","ganj"
"1535","ganjwar"
"1536","gannāg"
"1537","gannāg mēnog"
"1538","gannāgīh"
"1539","gar"
"1540","#NAME?"
"1541","#NAME?"
"1542","garān"
"1543","garānīh"
"1544","garasmān"
"1545","gard"
"1546","gardan"
"1547","gardānāg"
"1548","gardānīdan gardān-"
"1549","gardīdan gard-"
"1550","gardišn"
"1551","garm"
"1552","garmābag"
"1553","garmāg"
"1554","garmīh"
"1555","garmōg"
"1556","garmōwar garmōwarīh"
"1557","garmsēr"
"1558","garōdmān"
"1559","garōdmanīg"
"1560","γarrānag"
"1561","γarrānīdan γarrān-"
"1562","γarrānišn"
"1563","garzag"
"1564","garzīdan garz-"
"1565","garzišn"
"1566","garzišnīg"
"1567","gaw"
"1568","gāw"
"1569","gāwars"
"1570","gawazn"
"1571","gawdar"
"1572","gāwdumb"
"1573","gāwmēš"
"1574","gāy-"
"1575","Gayōmart"
"1576","gaz"
"1577","gaz- gazišn"
"1578","gazāg"
"1579","gāzar"
"1580","gazdum"
"1581","gazīdag"
"1582","gazīdan gaz-"
"1583","gazišn"
"1584","mēx ī gāh"
"1585","gēg"
"1586","gēhān"
"1587","gēhānīg"
"1588","#NAME?"
"1589","gēs"
"1590","gētīg gētīy"
"1591","gētīgīg gētīyīg"
"1592","gil"
"1593","gilag"
"1594","gilagōbār"
"1595","gilēn"
"1596","gilistag"
"1597","gīr- gīrišnīg"
"1598","gird"
"1599","girdag"
"1600","gīrišnīg"
"1601","gišnag"
"1602","gišnīz"
"1603","giyā giyāh"
"1604","giyāhīzag"
"1605","gizistag"
"1606","griftan gīr-"
"1607","ō gird āmadan"
"1608","ō gird āmadan"
"1609","ō gird āmadan kardan"
"1610","ō gird āmadanīh"
"1611","gōgird"
"1612","gōgirdōmand"
"1613","gōhr"
"1614","gōhrag"
"1615","gōhragdānāg"
"1616","gōhrīg"
"1617","guharīg"
"1618","gōkān"
"1619","gōkānīg"
"1620","gōmēz"
"1621","gōmēz-"
"1622","gōn"
"1623","gōnag"
"1624","gōr"
"1625","gōš"
"1626","Gōš"
"1627","gōšag"
"1628","gōšōsrūd"
"1629","gōspand"
"1630","gōspandcihrag"
"1631","gōšt"
"1632","gōstān"
"1633","gōšwār"
"1634","gōw- gōwišn"
"1635","gōwāg"
"1636","gōwišn"
"1637","gōwizār"
"1638","gōy"
"1639","gōz"
"1640","gōzēnag"
"1641","Gozihr"
"1642","Gozihr dumb"
"1643","Gozihr sar"
"1644","guftan gōw-"
"1645","frāz griftan"
"1646","grāb"
"1647","grāmag"
"1648","grāmīg"
"1649","grāmīgīh"
"1650","graw"
"1651","graw"
"1652","grawīh grawgān grawagān"
"1653","grāyīdan grāy-"
"1654","griftan gīr-"
"1655","griftār"
"1656","griftārōmand"
"1657","grih"
"1658","grīw"
"1659","grīw"
"1660","grīw"
"1661","grīwag"
"1662","grīwbān"
"1663","griyistan griy-"
"1664","grōh"
"1665","pad panāh griftan"
"1666","wāz griftan"
"1667","gubrāg"
"1668","gubrās"
"1669","guftan gōw-"
"1670","guftār"
"1671","guftārīh"
"1672","gugān"
"1673","gugārdan / gugārīdan gugār-"
"1674","gugāy"
"1675","gugāyīh"
"1676","gūh"
"1677","guhrāyēnīdan guhrāyēn-"
"1678","gul"
"1679","gumān"
"1680","gumāngar"
"1681","gumānīg"
"1682","gumanīh gumanīgīh"
"1683","gumārdag"
"1684","gumārdan gumār-"
"1685","gumbad"
"1686","gumēg"
"1687","gumēxtan gumēz-"
"1688","gumēzag"
"1689","gumēzagīh"
"1690","gumēzišn"
"1691","gund"
"1692","gund"
"1693","gung"
"1694","gurbag"
"1695","gurd"
"1696","gurdag"
"1697","gurdīh"
"1698","gurdīh"
"1699","gurdwār"
"1700","gurg"
"1701","gurgānīg"
"1702","gursag"
"1703","gursagīh"
"1704","gušn"
"1705","gušnag"
"1706","Gušnasp"
"1707","pazūg ī gūhgard / gūhward"
"1708","wan ī gurgānīg"
"1709","gyāg"
"1710","gyāgrōb"
"1711","gyān"
"1712","gyān kandan"
"1713","gyānabespār"
"1714","gyānīg"
"1715","gyānwar"
"1716","kū gyāg"
"1717","h-"
"1718","āzādīh guftan āzādīh hangārdan āzādīh kardan pad āzādīh dāštan"
"1719","hād"
"1720","hād"
"1721","hādamānsr hādamānsar"
"1722","hādamānsrīg hādamānsarīg"
"1723","hādōxt"
"1724","haft"
"1725","haftād"
"1726","haftag"
"1727","haftān"
"1728","haftār"
"1729","haftdah"
"1730","Haftōring"
"1731","hagriz"
"1732","halag"
"1733","halagīh"
"1734","halām"
"1735","halīlag"
"1736","ham"
"1737","hamābēr"
"1738","hamāg"
"1739","hamāgdēn"
"1740","hamagīh"
"1741","hamahl"
"1742","hamāl"
"1743","hambah-"
"1744","hambāh- hambāhišn"
"1745","hambāhišn"
"1746","hambān"
"1747","hamband"
"1748","hamband- hambandišn"
"1749","hambandīh"
"1750","hambandišnīh"
"1751","hambār"
"1752","hambārīdan hambār-"
"1753","hambasān"
"1754","hambasānīg"
"1755","hambašn"
"1756","hambast"
"1757","hambastag"
"1758","hambastag"
"1759","hambāstag"
"1760","hambastan hambah-"
"1761","hambāstan hambāh-"
"1762","hambastan hamband-"
"1763","hambaw- hambawišn"
"1764","hambawišnīh"
"1765","hambāy"
"1766","hambāz"
"1767","hambedīg"
"1768","hambōš- hambōšišn"
"1769","hambōy-"
"1770","hambōyagīh"
"1771","hambōyišn"
"1772","hambūdan hambaw-"
"1773","hambun"
"1774","hambūsīdan hambūs-"
"1775","hambūsišn"
"1776","hamdādestān"
"1777","hamdam"
"1778","hamdēsag"
"1779","hamē"
"1780","hamē ka"
"1781","hamēdōn"
"1782","hamēīg"
"1783","hamēīha"
"1784","hamēmāl"
"1785","hamēmālīh"
"1786","hamēnīdan hamēn-"
"1787","hamē rawišnīh hamē-ud-hamē rawišnīh"
"1788","hamēst"
"1789","hamēstān hamēstagān"
"1790","hamēšag"
"1791","hamēšagīh"
"1792","hamēšagsōz"
"1793","hamēstār hamēstārīh"
"1794","hamēwahār"
"1795","hamēwēnag"
"1796","hamgōhr"
"1797","hamgōnag"
"1798","hā̆mharz"
"1799","hamīh"
"1800","hāmīn"
"1801","hāmīnīg"
"1802","hāmist"
"1803","hamkār"
"1804","hamkārīh"
"1805","hāmkišwar"
"1806","hammis az ... hammis"
"1807","hammist"
"1808","hammistān hammistagān"
"1809","hammōxtan hammōz-"
"1810","hammōg"
"1811","hammōxtār"
"1812","hāmhammōxtārīh"
"1813","hammōz hammōzišn"
"1814","hammōzgar"
"1815","hammōzišn"
"1816","hamnibardīh"
"1817","hamōg"
"1818","hāmōn"
"1819","hāmōyēn"
"1820","hampursag"
"1821","hampursagīh"
"1822","hamrānīh"
"1823","hamsāmān"
"1824","hamsardag"
"1825","hamsāyag"
"1826","hamtāg"
"1827","hamtan"
"1828","hamtōhmag"
"1829","hamwār"
"1830","hā̆mwār hā̆mwārag"
"1831","hamzamān"
"1832","handām"
"1833","handarz"
"1834","handarzēnīdan handarzēn-"
"1835","handāxtan handāz-"
"1836","handāxtār"
"1837","handāz- handāzišn"
"1838","handāzag"
"1839","handāz ī"
"1840","handāzišn"
"1841","handēmān"
"1842","handēmāngar"
"1843","handēmāngarīh"
"1844","handēmanīh"
"1845","handēšīdan handeš-"
"1846","handēšīdār"
"1847","handēšišn"
"1848","handōxtan handōz-"
"1849","handōzišnīh"
"1850","handraxtag"
"1851","handraxtagīh"
"1852","handūdan handāy-"
"1853","hangad"
"1854","hangadīh"
"1855","hangām"
"1856","hangāmīg"
"1857","hangārag"
"1858","hangārdan hangār-"
"1859","hangārišn"
"1860","hangēxtan hangēz-"
"1861","hangēzišn"
"1862","hangirdēnīdan hangirdēn-"
"1863","hangirdīg"
"1864","hangirdīgīh"
"1865","hangōšīdag"
"1866","hangōšīdag ī"
"1867","hangrāyīdan"
"1868","hangrūdag"
"1869","hanj-"
"1870","hanjaftan"
"1871","hanjāftan hanjām-"
"1872","hanjām"
"1873","hanjaman"
"1874","hanjamanīg"
"1875","hanjīdan"
"1876","hannām"
"1877","Harborz"
"1878","harg"
"1879","harrōb-"
"1880","harrōbišnīh"
"1881","har harw"
"1882","harwīn"
"1883","harwisp"
"1884","harwispīn"
"1885","harzag"
"1886","hašāgird"
"1887","hāsr hāsar"
"1888","haspīn"
"1889","hašt"
"1890","hast hastīh"
"1891","haštād"
"1892","haštdah"
"1893","hāwan"
"1894","hāwan"
"1895","hāwand"
"1896","hāwandīh"
"1897","hāwišt"
"1898","hāwištīh"
"1899","haxt"
"1900","hāxtan hāz-"
"1901","hazār"
"1902","hazārag"
"1903","hāzišn"
"1904","hazzān"
"1905","hīxtan hanj-"
"1906","ō ham kardan"
"1907","ō ham madan"
"1908","spās dāštan spās hangārdan"
"1909","hēn"
"1910","hēnīh"
"1911","hērbed"
"1912","hērbedestān"
"1913","hērbedestānīh"
"1914","hērbedīh"
"1915","hērīg"
"1916","hēzag"
"1918","hil- hiišn"
"1919","hilišn"
"1920","hirzišn"
"1921","hindūg"
"1922","hindūgān"
"1923","hištan hil-"
"1924","hirz-"
"1925","hixr"
"1926","hīxtan hanj-"
"1927","hō"
"1928","Hōm"
"1929","homānāg ō ... homānāg"
"1930","homānāgīh"
"1931","hōmāst"
"1932","hōmēn"
"1933","hōmēnōmand"
"1934","hōmīg"
"1935","hōmīgōmand"
"1936","Hordād"
"1937","hōšag"
"1938","hōšēnīdan hōšēn-"
"1939","hōšīdan hōš-"
"1940","hōy hōyag"
"1941","Hrōm"
"1942","Hrōmāyīg"
"1943","hu-"
"1944","hubōy"
"1945","hubōyīh"
"1946","hucašm"
"1947","hucašmīh"
"1948","hucihr"
"1949","hudāg hudāhag"
"1950","hudāgīh hudāhagīh"
"1951","hudast"
"1952","hudēn"
"1953","hudōšag"
"1954","huēwāz"
"1955","huēwāzīh"
"1956","hufraward"
"1957","hūg"
"1958","hugar"
"1959","hugōwišn"
"1960","hugugār"
"1961","huīh"
"1962","hūkar hūkarag"
"1963","hukunišn"
"1964","humānīh"
"1965","humat"
"1966","humāy"
"1967","humenišn"
"1968","humurwāg"
"1969","hunar"
"1970","hunarāwand"
"1971","hunarāwandīh"
"1972","hunarōmand"
"1973","hunīdan"
"1974","huniyāg"
"1975","huniyāgar"
"1976","huniyāgīh"
"1977","huniyōxš"
"1978","hunsand"
"1979","hunsandīh"
"1980","hunušak"
"1981","hunušakēnīdan"
"1982","hupādixšāy"
"1983","hupādixšāyīh"
"1984","hupassandagīh"
"1985","hur"
"1986","huram"
"1987","hurām"
"1988","huramag"
"1989","hurāmīh"
"1990","hurust"
"1991","husāzagīh"
"1992","hušk"
"1993","huškkun"
"1994","huškōh"
"1995","huškōhīh"
"1996","hušnūd hušnūdag"
"1997","hušnūdīh hušnūdagīh"
"1998","huspās"
"1999","husraw"
"2000","husrawīh"
"2001","hutuxš"
"2002","huwaršt"
"2003","huxēm"
"2004","huxēmīh"
"2005","hūxt"
"2006","huzārag"
"2007","ī"
"2008","#NAME?"
"2009","#NAME?"
"2010","#NAME?"
"2011","#NAME?"
"2012","#NAME?"
"2013","im"
"2014","#NAME?"
"2015","im bay"
"2016","im cim rāy"
"2017","im rōz"
"2018","#NAME?"
"2019","#NAME?"
"2020","#NAME?"
"2021","#NAME?"
"2022","#NAME?"
"2023","#NAME?"
"2024","jād"
"2025","jadag"
"2026","jadag"
"2027","jādag"
"2028","jādaggō jādaggōw"
"2029","jādaggōwīh"
"2030","jādagwihīrīh"
"2031","jadārīh"
"2032","jadišn"
"2033","jadišnīg"
"2034","jādūg"
"2035","jādūgīh"
"2036","jaγ"
"2037","jagarǰigar"
"2038","jah-"
"2039","jahišn"
"2040","jahišn"
"2041","jahišnayār"
"2042","jahišnayārīh"
"2043","jahūd"
"2044","jām"
"2045","jām"
"2046","jāmag"
"2047","jāmag"
"2048","jang"
"2049","jār"
"2050","jašn"
"2051","jastan jah-"
"2052","jaw"
"2053","jāwēd"
"2054","jāwēdān"
"2055","jāwēdānag"
"2056","jawēn"
"2057","jeh"
"2058","jīw"
"2059","jomā"
"2060","jōrdā"
"2061","jō jōy"
"2062","jōy- jōyišn"
"2063","jōyišn"
"2064","jūdan jōy"
"2065","jud"
"2066","jud az"
"2067","judāg"
"2068","judāgīh"
"2069","jūdan jōy"
"2070","judbēš"
"2071","juddādestān"
"2072","juddēw"
"2073","judnāy"
"2074","judristag"
"2075","judristagīh"
"2076","juγ"
"2077","jumbāgīh"
"2078","jumbēnīdan jumbēn-"
"2079","jumbīdan jumb-"
"2080","jumbīhistan jumbīh-"
"2081","jumbišn"
"2082","juttar"
"2083","juttarīh"
"2084","juwān"
"2085","juwānīh"
"2086","juxt"
"2087","abāz kardan"
"2088","abāz kardan az"
"2089","āzādīh guftan āzādīh hangārdan āzādīh kardan pad āzādīh dāštan"
"2090","ciyōn ka"
"2091","gyān kandan"
"2092","hamē ka"
"2093","ka"
"2094","kabāh"
"2095","kabārag"
"2096","kabēn"
"2097","kabīg"
"2098","kabīz"
"2099","kabk"
"2100","kabkanjīr"
"2101","kabōd"
"2102","kabōtar"
"2103","kāc"
"2104","kāc ka"
"2105","kādag"
"2106","kadag"
"2107","kadagbānūg"
"2108","kadagīg"
"2109","kadagxwadāy"
"2110","kadām"
"2111","kadāmiz-ēw"
"2112","kadār"
"2113","kadāriz-ēw"
"2114","kaf"
"2115","kaf-"
"2116","kafc"
"2117","kafcag"
"2118","kafš kafšag"
"2119","kafšgar"
"2120","kaftan kaf-"
"2121","kāh"
"2122","kāh- kāhišn"
"2123","kahas"
"2124","kāhēnīdan kāhēn-"
"2125","kāhīdan"
"2126","kāhišn"
"2127","kahist"
"2128","kahrubāy"
"2129","kahwan"
"2130","kākom"
"2131","kākom ī spēd"
"2132","kālbod"
"2133","kālbodōmand"
"2134","kam"
"2135","kām"
"2136","kām-"
"2137","kāmag"
"2138","kāmag"
"2139","kāmaghanjām"
"2140","kāmaghanjāmīh"
"2141","kāmagōmand"
"2142","kāmagwidār"
"2143","kāmagxwadāy"
"2144","kamāl"
"2145","kamālīg"
"2146","kamān"
"2147","kamāndār"
"2148","kamar"
"2149","kamarband"
"2150","kāmgār"
"2151","kamist"
"2152","kāmistan kām-"
"2153","kamistīh: pad kamistīh"
"2154","kāmrawāg"
"2155","kāmzīšn kāmzīwišn"
"2156","kamzōr"
"2157","kamzōrīh"
"2158","kan"
"2159","kanār"
"2160","kanārag"
"2161","kanāragōmand"
"2162","kandan kan-"
"2163","kanīg"
"2164","kanīzag"
"2165","kantigr"
"2166","kāpūr"
"2167","kar-"
"2168","kār"
"2169","kār"
"2170","kār"
"2171","kār-"
"2172","kār framūdan"
"2173","karafs"
"2174","kārāgāh"
"2175","kārāgāhīh"
"2176","karak"
"2177","karān"
"2178","kārawān"
"2179","kārawānīg"
"2180","karāwuš"
"2181","karb"
"2182","karbāš"
"2183","karbūg"
"2184","karbunag"
"2185","kard"
"2186","kārd"
"2187","kardag"
"2188","kardag"
"2189","kārdāg"
"2190","kardagān"
"2191","kardagār"
"2192","kardan kun- (P kar-)"
"2193","kunišn (P karišn)"
"2194","kardār"
"2195","kardārīh"
"2196","kardespās"
"2197","kārezār"
"2198","kārframān"
"2199","karg"
"2200","kargās"
"2201","kārīg"
"2202","kārīgīh"
"2203","kark"
"2204","karkēhan"
"2205","karm"
"2206","karmīr"
"2207","kārnāmag"
"2208","karr"
"2209","karxōš"
"2210","karzang"
"2211","kas"
"2212","kaš"
"2213","kašawag"
"2214","kasiz"
"2215","kašk"
"2216","kāskēn"
"2217","kāskēn murw kāskēnag murw"
"2218","kāskēnēn"
"2219","kāstan kāh-"
"2220","kastār"
"2221","kāstār"
"2222","kāstārīh"
"2223","kaštīg"
"2224","kawādak"
"2225","kay"
"2226","kay"
"2227","kayak"
"2228","kayk"
"2229","kištan kār-"
"2230","nigāh kardan"
"2231","ō gird āmadan kardan"
"2232","ō ham kardan"
"2233","tag kardan abar tag kardan ō"
"2234","tar kardan tar menīdan"
"2235","warm kardan"
"2236","wisē kardan"
"2237","kē"
"2238","kec"
"2239","kēd"
"2240","kēdīgīh"
"2241","keh"
"2242","kehtar"
"2243","kem"
"2244","kēn"
"2245","kēnīg"
"2246","kennar"
"2247","kennarsrāy"
"2248","kēnwar"
"2249","kēnwarīh"
"2250","kēr"
"2251","kēš"
"2252","kēsar"
"2253","kešdār"
"2254","kešīdan keš-"
"2255","Kēwān"
"2256","kēwūd"
"2257","kilēl"
"2258","kirb"
"2259","kirbag"
"2260","kirbagīg"
"2261","kirbakkar"
"2262","kirbakkarīh"
"2263","kirīh-"
"2264","kirm"
"2265","kirrēnīdan kirrēn-"
"2266","kirrōg"
"2267","kirrōgīh"
"2268","kiš"
"2269","kišniz"
"2270","kištan kār-"
"2271","kištār"
"2272","kišw kišwān"
"2273","kišwānzār"
"2274","kišwar"
"2275","kišwzār"
"2276","kōb"
"2277","kōdak"
"2278","kōf"
"2279","kōfag"
"2280","kōfīg"
"2281","kōftan kōb-"
"2282","kōr"
"2283","kōrdil"
"2284","kōš-"
"2285","kōšk"
"2286","kōstan"
"2287","kōxšīdan kōxš-"
"2288","kōxšišn"
"2289","kōxšišnīg"
"2290","kōy"
"2291","kardan kun- (P kar-)"
"2292","kū"
"2293","kū gyāg"
"2294","kū tā"
"2295","kūc kūcak"
"2296","kūk"
"2297","kulācag"
"2298","kulāf"
"2299","kulāfak"
"2300","kulang"
"2301","kullag"
"2302","kumīg"
"2303","kūn"
"2304","kun- kunišn"
"2305","kundāg"
"2306","kundāgīh"
"2307","kundur"
"2308","kunišn"
"2309","kunišngar"
"2310","kunjīd"
"2311","kūnmarz"
"2312","kurkum"
"2313","kurrag"
"2314","kust"
"2315","kust"
"2316","kustag"
"2317","kustagbed"
"2318","kuštan kuš-"
"2319","kustīg"
"2320","lab"
"2321","lābag"
"2322","lābakkar"
"2323","lābakkarīh"
"2324","lajan"
"2325","larzīdan larz-"
"2326","laškar"
"2327","laškarīg"
"2328","laškarīgīh"
"2329","lawzēnag"
"2330","lipī"
"2331","abar madan"
"2332","abāz māndan"
"2333","mā̆"
"2334","ma agar"
"2335","mād"
"2336","mādag"
"2337","mādag"
"2338","mādagīg"
"2339","mādagīh"
"2340","mādagwar"
"2341","madan"
"2342","madār"
"2343","mādar"
"2344","mādayān"
"2345","mādayān"
"2346","mādayār"
"2347","mādišt"
"2348","mādiyān"
"2349","maγ"
"2350","magas"
"2351","magas ī angubēn"
"2352","magind"
"2353","māh"
"2354","māhīg"
"2355","māhīgān"
"2356","mahist"
"2357","makōg"
"2358","mālīdan"
"2359","man"
"2360","mān"
"2361","mān-"
"2362","mān-"
"2363","mān-"
"2364","mānag"
"2365","mānāg"
"2366","mānāgīh"
"2367","mānbān"
"2368","mānbed"
"2369","mānd"
"2370","māndag"
"2371","māndagīh"
"2372","māndan mān-"
"2373","mang"
"2374","mānīg"
"2375","mānišn"
"2376","māništ"
"2377","māništag"
"2378","mānistan"
"2379","mānsr mānsar"
"2380","mānsarbar"
"2381","mānsarspand"
"2382","mar"
"2383","mar"
"2384","mār"
"2385","mār- mārišn"
"2386","marag"
"2387","mārāg"
"2388","Māraspand"
"2389","marcābuk"
"2390","marcābukīh"
"2391","mard"
"2392","mārdan mār-"
"2393","mardānag"
"2394","mardānagīh"
"2395","mardōm"
"2396","mardōmīh"
"2397","mardōmzādag"
"2398","mardōmzādagīh"
"2399","marg"
"2400","margarzān"
"2401","margīh"
"2402","margōmand"
"2403","mārīg"
"2404","mārišn"
"2405","mārišnōmand"
"2406","marw"
"2407","marz"
"2408","marzangōš"
"2409","marzīdan marz-"
"2410","marzišnīh"
"2411","marzōbān"
"2412","māš"
"2413","#NAME?"
"2414","mašk"
"2415","mašk"
"2416","maškabarzēn"
"2417","maškīzag"
"2418","mast"
"2419","māst"
"2420","mastarg"
"2421","mastōg"
"2422","mastōgīh"
"2423","maxš"
"2424","may"
"2425","mayān"
"2426","mayānag"
"2427","mayānjīg"
"2428","mayānjīgīh"
"2429","mayg"
"2430","māyišn"
"2431","māzandar"
"2432","māzanīg"
"2433","māzdēsn"
"2434","māzdēsnīh"
"2435","mazg"
"2436","mazgit"
"2437","muštan māl-"
"2438","ō ham madan"
"2439","ō padīrag madan"
"2440","ō paymān madan"
"2441","xān ud mān"
"2442","gannāg mēnog"
"2443","mēdyōzarm"
"2444","mēγ"
"2445","meh"
"2446","mēhan"
"2447","mehēnīdan mehēn-"
"2448","mehēnišn"
"2449","mehmān"
"2450","mehmānīh"
"2451","mehtar"
"2452","mehtarīh"
"2453","menīdan men-"
"2454","menišn"
"2455","menišnīg"
"2456","mēnōy mēnōg"
"2457","mēnōyīg mēnōgīg"
"2458","mēnōyīgīh mēnōgīgīh"
"2459","mēnōywēn mēnōgwēn"
"2460","mēnōywēnīh mēnōgwēnīh"
"2461","mērag"
"2462","mēš"
"2463","mēšag"
"2464","mešsār"
"2465","mēwag"
"2466","mēx"
"2467","mēx ī gāh"
"2468","mēz-"
"2469","mēzd"
"2470","mēzdbān"
"2471","mēzīdan mēz-"
"2472","mēzišn"
"2473","mēzišnīh"
"2474","spenāg mēnōy spenāg mēnog"
"2475","tar kardan tar menīdan"
"2476","mih"
"2477","mihōxt"
"2478","mihr"
"2479","mihr"
"2480","mihr"
"2481","mihrbān"
"2482","mihrdrōz"
"2483","mihrōdruj"
"2484","mihrōdrujīh"
"2485","mihr druxtan"
"2486","mihrzan"
"2487","mij mijag"
"2488","mijūg"
"2489","mīr-"
"2490","mistan mēz-"
"2491","mizag"
"2492","mizagdārīh"
"2493","mizagōmand"
"2494","mizd"
"2495","mizdwar"
"2496","mizīdan, miz-"
"2497","miznē"
"2498","murdan mīr-"
"2499","mōg"
"2500","moγmard"
"2501","mōr"
"2502","mōrd"
"2503","morwārīd"
"2504","mōwbed"
"2505","mōwmard"
"2506","mōy"
"2507","mōyag"
"2508","mōyēn"
"2509","mōz"
"2510","mōzag"
"2511","kāskēn murw kāskēnag murw"
"2512","mūdag"
"2513","muγ"
"2514","muhr"
"2515","muhrag"
"2516","muhrišn"
"2517","mulān"
"2518","murd"
"2519","murdan mīr-"
"2520","murdār"
"2521","murnjēnīdan murnjēn-"
"2522","murw"
"2523","murwāg"
"2524","murwīzag"
"2525","murwnīš"
"2526","mušk"
"2527","mūšk"
"2528","must"
"2529","must"
"2530","must"
"2531","mušt"
"2532","mustabarmānd"
"2534","mustgar"
"2535","mustōmand"
"2536","sēn murw"
"2537","nab"
"2538","nabānazdist"
"2539","nāf"
"2540","nāfag"
"2541","naft"
"2542","naft"
"2543","nahang"
"2544","nakkirā"
"2545","nakkirāyīh"
"2546","nāl-"
"2547","nam"
"2548","nām"
"2549","namad"
"2550","nāmag"
"2551","namak"
"2552","namāz"
"2553","namāz burdan"
"2554","nāmburdār"
"2555","nāmcišt pad nāmcišt"
"2556","nāmcištīg"
